date,state,district,pincode,age_0_5,age_5_17,age_18_greater
19-10-2025,Andhra Pradesh,Cuddapah,516001,3,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516105,1,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516115,1,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516151,1,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516175,3,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516214,1,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516218,2,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516259,2,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516396,1,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516464,1,0,0
19-10-2025,Andhra Pradesh,Cuddapah,516484,1,0,0
19-10-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533211,1,0,0
19-10-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533261,1,0,0
19-10-2025,Andhra Pradesh,East Godavari,533126,1,1,0
19-10-2025,Andhra Pradesh,East Godavari,533222,4,0,0
19-10-2025,Andhra Pradesh,East Godavari,533233,2,0,0
19-10-2025,Andhra Pradesh,East Godavari,533247,2,0,0
19-10-2025,Andhra Pradesh,East Godavari,533255,2,0,0
19-10-2025,Andhra Pradesh,East Godavari,533274,2,0,0
19-10-2025,Andhra Pradesh,East Godavari,533289,2,0,0
19-10-2025,Andhra Pradesh,East Godavari,533339,0,1,0
19-10-2025,Andhra Pradesh,East Godavari,533406,1,0,0
19-10-2025,Andhra Pradesh,East Godavari,533432,1,0,0
19-10-2025,Andhra Pradesh,East Godavari,533445,2,0,0
19-10-2025,Andhra Pradesh,East Godavari,533450,3,0,0
19-10-2025,Andhra Pradesh,East Godavari,533461,1,0,0
19-10-2025,Andhra Pradesh,Eluru,534002,1,0,0
19-10-2025,Andhra Pradesh,Guntur,522007,1,1,0
19-10-2025,Andhra Pradesh,Guntur,522113,1,0,0
19-10-2025,Andhra Pradesh,Guntur,522234,0,1,0
19-10-2025,Andhra Pradesh,Guntur,522235,1,0,0
19-10-2025,Andhra Pradesh,Guntur,522307,1,0,0
19-10-2025,Andhra Pradesh,Guntur,522309,2,0,0
19-10-2025,Andhra Pradesh,Guntur,522314,1,0,0
19-10-2025,Andhra Pradesh,Guntur,522402,2,0,0
19-10-2025,Andhra Pradesh,Guntur,522403,6,0,0
19-10-2025,Andhra Pradesh,Guntur,522408,1,1,0
19-10-2025,Andhra Pradesh,Guntur,522411,3,0,0
19-10-2025,Andhra Pradesh,Guntur,522412,2,0,0
19-10-2025,Andhra Pradesh,Guntur,522413,2,0,0
19-10-2025,Andhra Pradesh,Guntur,522414,5,0,0
19-10-2025,Andhra Pradesh,Guntur,522426,3,0,0
19-10-2025,Andhra Pradesh,Guntur,522509,2,0,0
19-10-2025,Andhra Pradesh,Guntur,522616,1,1,0
19-10-2025,Andhra Pradesh,Guntur,522647,1,0,0
19-10-2025,Andhra Pradesh,Hyderabad,500004,1,0,0
19-10-2025,Andhra Pradesh,Hyderabad,500038,1,0,0
19-10-2025,Andhra Pradesh,Hyderabad,500094,1,0,0
19-10-2025,Andhra Pradesh,Kakinada,533407,1,0,0
19-10-2025,Andhra Pradesh,Kakinada,533449,0,1,0
19-10-2025,Andhra Pradesh,Karimnagar,505498,1,0,0
19-10-2025,Andhra Pradesh,Karimnagar,505529,1,0,0
19-10-2025,Andhra Pradesh,Khammam,507001,1,0,0
19-10-2025,Andhra Pradesh,Khammam,507161,0,1,0
19-10-2025,Andhra Pradesh,Khammam,507201,0,1,0
19-10-2025,Andhra Pradesh,Khammam,507202,1,0,0
24-10-2025,Bihar,Muzaffarpur,844111,1,1,0
24-10-2025,Bihar,Muzaffarpur,844127,3,2,1
24-10-2025,Bihar,Nalanda,801301,4,8,1
24-10-2025,Bihar,Nalanda,803107,3,13,0
24-10-2025,Bihar,Nalanda,803116,2,9,0
24-10-2025,Bihar,Nawada,805130,5,16,0
24-10-2025,Bihar,Patna,800004,0,1,0
24-10-2025,Bihar,Patna,800007,1,2,0
24-10-2025,Bihar,Patna,800008,2,4,0
24-10-2025,Bihar,Patna,800026,0,1,0
24-10-2025,Bihar,Patna,800111,0,1,0
24-10-2025,Bihar,Patna,801109,1,3,0
24-10-2025,Bihar,Patna,801110,1,8,0
24-10-2025,Bihar,Patna,803202,1,3,0
24-10-2025,Bihar,Patna,803221,1,0,1
24-10-2025,Bihar,Patna,804453,4,2,0
24-10-2025,Bihar,Purba Champaran,845417,0,1,0
24-10-2025,Bihar,Purnia,854101,2,3,0
24-10-2025,Bihar,Purnia,854205,2,5,0
24-10-2025,Bihar,Purnia,854301,9,5,0
24-10-2025,Bihar,Purnia,854337,1,0,0
24-10-2025,Bihar,Rohtas,802217,1,1,0
24-10-2025,Bihar,Rohtas,821108,1,2,0
24-10-2025,Bihar,Rohtas,821112,0,1,0
24-10-2025,Bihar,Rohtas,821304,0,2,0
24-10-2025,Bihar,Rohtas,821305,2,3,0
24-10-2025,Bihar,Saharsa,852106,5,11,1
24-10-2025,Bihar,Saharsa,852110,1,0,0
24-10-2025,Bihar,Saharsa,852126,3,8,0
24-10-2025,Bihar,Saharsa,852127,3,5,3
24-10-2025,Bihar,Saharsa,852129,9,9,1
24-10-2025,Bihar,Saharsa,852212,3,0,0
24-10-2025,Bihar,Saharsa,852216,7,9,0
24-10-2025,Bihar,Samastipur,848113,1,0,0
24-10-2025,Bihar,Samastipur,848114,13,7,0
24-10-2025,Bihar,Samastipur,848133,2,1,0
24-10-2025,Bihar,Samastipur,848206,1,0,0
24-10-2025,Bihar,Samastipur,848207,5,4,0
24-10-2025,Bihar,Samastipur,848208,3,2,1
24-10-2025,Bihar,Samastipur,848502,3,1,0
24-10-2025,Bihar,Samastipur,848503,5,9,1
24-10-2025,Bihar,Samastipur,848506,0,2,0
24-10-2025,Bihar,Samstipur,848101,1,0,0
24-10-2025,Bihar,Saran,841202,0,2,0
24-10-2025,Bihar,Saran,841205,2,9,0
24-10-2025,Bihar,Saran,841206,2,2,0
24-10-2025,Bihar,Saran,841207,4,5,0
24-10-2025,Bihar,Saran,841208,0,2,0
24-10-2025,Bihar,Saran,841219,4,13,0
24-10-2025,Bihar,Saran,841220,1,3,0
24-10-2025,Bihar,Saran,841223,0,1,0
24-10-2025,Bihar,Saran,841225,0,1,0
24-10-2025,Bihar,Saran,841419,2,1,0
24-10-2025,Bihar,Saran,841422,1,1,0
24-10-2025,Bihar,Saran,841442,4,3,0
24-10-2025,Bihar,Sheikhpura,811103,1,2,0
24-10-2025,Bihar,Sheikhpura,811107,0,1,0
24-10-2025,Bihar,Sitamarhi,843317,7,2,1
24-10-2025,Bihar,Sitamarhi,843325,4,3,0
24-10-2025,Bihar,Sitamarhi,843331,7,3,0
24-10-2025,Bihar,Sitamarhi,843332,7,0,0
24-10-2025,Bihar,Siwan,841235,1,0,0
24-10-2025,Bihar,Siwan,841239,5,2,0
24-10-2025,Bihar,Siwan,841242,0,0,1
24-10-2025,Bihar,Siwan,841436,0,1,0
24-10-2025,Bihar,Supaul,847402,1,0,0
24-10-2025,Bihar,Supaul,852111,3,2,0
24-10-2025,Bihar,Supaul,852137,8,4,0
24-10-2025,Bihar,Supaul,852139,2,2,0
24-10-2025,Bihar,Supaul,854338,1,1,0
24-10-2025,Bihar,Supaul,854340,2,3,0
24-10-2025,Bihar,Vaishali,843114,6,6,0
24-10-2025,Bihar,Vaishali,844114,5,9,0
24-10-2025,Bihar,Vaishali,844117,4,2,0
24-10-2025,Bihar,Vaishali,844121,4,1,0
24-10-2025,Bihar,Vaishali,844123,1,4,0
24-10-2025,Bihar,Vaishali,844141,0,2,0
24-10-2025,Bihar,Vaishali,844501,1,2,0
24-10-2025,Bihar,Vaishali,844503,3,5,0
24-10-2025,Bihar,Vaishali,844507,6,0,1
24-10-2025,Bihar,Vaishali,844508,6,6,0
24-10-2025,Bihar,West Champaran,845101,1,6,3
24-10-2025,Bihar,West Champaran,845107,3,2,0
24-10-2025,Bihar,West Champaran,845449,6,10,2
24-10-2025,Bihar,West Champaran,845450,2,4,2
24-10-2025,Bihar,West Champaran,845454,8,13,2
24-10-2025,Bihar,West Champaran,845459,2,3,1
24-10-2025,Chandigarh,Chandigarh,160012,1,0,0
24-10-2025,Chandigarh,Chandigarh,160019,1,0,0
24-10-2025,Chhattisgarh,Balod,491222,2,0,0
24-10-2025,Chhattisgarh,Baloda Bazar,493222,1,0,0
24-10-2025,Chhattisgarh,Baloda Bazar,493551,1,0,0
24-10-2025,Chhattisgarh,Bastar,494442,2,3,0
24-10-2025,Chhattisgarh,Bemetara,491332,1,0,0
24-10-2025,Chhattisgarh,Bijapur,494444,2,5,56
24-10-2025,Chhattisgarh,Bilaspur,495006,2,0,0
24-10-2025,Chhattisgarh,Bilaspur,495112,1,0,0
24-10-2025,Chhattisgarh,Bilaspur,495113,2,0,0
24-10-2025,Chhattisgarh,Bilaspur,495115,1,0,0
24-10-2025,Chhattisgarh,Bilaspur,495117,2,0,0
24-10-2025,Chhattisgarh,Bilaspur,495449,2,0,0
24-10-2025,Chhattisgarh,Bilaspur,495551,11,3,0
24-10-2025,Chhattisgarh,Dakshin Bastar Dantewada,494441,1,0,0
24-10-2025,Chhattisgarh,Dhamtari,493663,1,0,0
24-10-2025,Chhattisgarh,Dhamtari,493778,1,0,0
24-10-2025,Chhattisgarh,Gariyaband,493891,0,1,0
24-10-2025,Chhattisgarh,Janjgir-champa,495553,2,0,0
24-10-2025,Chhattisgarh,Janjgir-champa,495559,1,0,0
24-10-2025,Chhattisgarh,Janjgir-champa,495660,1,0,0
24-10-2025,Chhattisgarh,Janjgir-champa,495661,4,0,0
24-10-2025,Chhattisgarh,Janjgir-champa,495689,2,1,0
24-10-2025,Chhattisgarh,Janjgir-champa,495691,2,0,0
24-10-2025,Chhattisgarh,Janjgir-champa,495695,2,0,0
24-10-2025,Chhattisgarh,Jashpur,496223,1,1,0
24-10-2025,Chhattisgarh,Jashpur,496242,0,1,0
24-10-2025,Chhattisgarh,Jashpur,496245,1,0,0
24-10-2025,Chhattisgarh,Kanker,494665,1,1,0
24-10-2025,Chhattisgarh,Kawardha,491995,3,0,0
24-10-2025,Chhattisgarh,Kondagaon,494230,1,0,0
24-10-2025,Chhattisgarh,Kondagaon,494331,1,0,0
24-10-2025,Chhattisgarh,Korba,495449,4,1,0
24-10-2025,Chhattisgarh,Korba,495674,9,1,0
24-10-2025,Chhattisgarh,Mahasamund,493554,2,2,0
24-10-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,497778,2,1,0
24-10-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491229,1,0,0
24-10-2025,Chhattisgarh,Mungeli,495113,0,1,0
24-10-2025,Chhattisgarh,Mungeli,495334,2,0,0
24-10-2025,Chhattisgarh,Raigarh,496113,0,1,0
24-10-2025,Chhattisgarh,Raigarh,496118,0,1,0
24-10-2025,Chhattisgarh,Raipur,492007,1,0,0
24-10-2025,Chhattisgarh,Raipur,492013,2,1,0
24-10-2025,Chhattisgarh,Raipur,492015,1,0,0
24-10-2025,Chhattisgarh,Raipur,492099,1,0,0
24-10-2025,Chhattisgarh,Raipur,493221,1,0,0
24-10-2025,Chhattisgarh,Rajnandgaon,491661,1,0,0
24-10-2025,Chhattisgarh,Rajnandgaon,491881,1,0,0
24-10-2025,Chhattisgarh,Sarangarh-Bilaigarh,493338,1,1,0
24-10-2025,Chhattisgarh,Sarangarh-Bilaigarh,493559,1,0,0
24-10-2025,Chhattisgarh,Sarangarh-Bilaigarh,496450,1,0,0
24-10-2025,Chhattisgarh,Sukma,494111,2,0,0
24-10-2025,Chhattisgarh,Surajpur,497226,5,1,0
24-10-2025,Chhattisgarh,Surajpur,497231,2,0,0
24-10-2025,Chhattisgarh,Surguja,497118,0,1,0
24-10-2025,Chhattisgarh,Uttar Bastar Kanker,494661,0,0,1
24-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0,0
24-10-2025,Daman and Diu,Diu,362570,1,0,0
24-10-2025,Delhi,East Delhi,110051,2,1,0
24-10-2025,Delhi,East Delhi,110095,6,0,0
24-10-2025,Delhi,North Delhi,110084,10,2,0
24-10-2025,Delhi,North East,110093,2,0,0
24-10-2025,Delhi,North East,110094,9,1,0
24-10-2025,Delhi,North West Delhi,110009,3,1,0
24-10-2025,Delhi,North West Delhi,110033,8,1,0
24-10-2025,Delhi,North West Delhi,110035,1,0,0
24-10-2025,Delhi,North West Delhi,110036,4,0,1
24-10-2025,Delhi,North West Delhi,110042,14,0,0
24-10-2025,Delhi,North West Delhi,110052,1,0,0
24-10-2025,Delhi,North West Delhi,110083,5,0,0
24-10-2025,Delhi,Shahdara,110032,1,1,0
24-10-2025,Delhi,Shahdara,110093,1,0,0
24-10-2025,Delhi,South Delhi,110013,2,0,0
24-10-2025,Delhi,South Delhi,110024,1,0,0
24-10-2025,Delhi,South Delhi,110076,4,0,0
24-10-2025,Delhi,West Delhi,110027,1,0,1
24-10-2025,Delhi,West Delhi,110058,1,0,0
24-10-2025,Goa,North Goa,403001,1,0,0
24-10-2025,Goa,North Goa,403511,1,0,0
24-10-2025,Goa,North Goa,403516,1,0,0
24-10-2025,Goa,North Goa,403521,1,0,0
24-10-2025,Goa,South Goa,403713,1,0,0
24-10-2025,Goa,South Goa,403802,2,0,0
24-10-2025,Gujarat,Ahmadabad,380016,1,0,0
24-10-2025,Gujarat,Ahmadabad,380051,0,1,0
24-10-2025,Gujarat,Ahmadabad,382475,1,0,0
24-10-2025,Gujarat,Ahmedabad,380007,1,0,0
24-10-2025,Gujarat,Ahmedabad,380052,0,0,1
24-10-2025,Gujarat,Ahmedabad,382110,1,2,0
24-10-2025,Gujarat,Ahmedabad,382415,4,0,0
24-10-2025,Gujarat,Ahmedabad,382435,1,0,0
24-10-2025,Gujarat,Ahmedabad,382440,1,3,0
24-10-2025,Gujarat,Ahmedabad,382475,2,1,0
24-10-2025,Gujarat,Ahmedabad,382480,0,2,0
24-10-2025,Gujarat,Amreli,364515,1,0,0
24-10-2025,Gujarat,Amreli,365421,2,0,0
24-10-2025,Gujarat,Amreli,365620,1,0,0
24-10-2025,Gujarat,Anand,388130,1,0,0
24-10-2025,Gujarat,Anand,388220,1,0,0
24-10-2025,Gujarat,Anand,388320,0,1,0
24-10-2025,Gujarat,Anand,388325,2,0,0
24-10-2025,Gujarat,Anand,388410,1,0,0
24-10-2025,Gujarat,Arvalli,383340,2,0,0
24-10-2025,Gujarat,Banaskantha,385135,1,1,0
24-10-2025,Gujarat,Banaskantha,385410,2,1,0
24-10-2025,Gujarat,Banaskantha,385555,1,0,0
24-10-2025,Gujarat,Banaskantha,385560,0,1,0
24-10-2025,Gujarat,Bharuch,392012,1,0,0
24-10-2025,Gujarat,Bharuch,392160,1,0,0
24-10-2025,Gujarat,Bharuch,392220,1,0,0
24-10-2025,Gujarat,Bhavnagar,364002,0,1,0
24-10-2025,Gujarat,Bhavnagar,364240,1,0,0
24-10-2025,Gujarat,Botad,382245,3,0,0
24-10-2025,Gujarat,Chhotaudepur,391165,1,0,0
24-10-2025,Gujarat,Dahod,389170,1,2,0
24-10-2025,Gujarat,Devbhumi Dwarka,360510,2,0,0
24-10-2025,Gujarat,Dohad,389155,3,0,0
24-10-2025,Gujarat,Gandhinagar,382640,1,0,0
24-10-2025,Gujarat,Gandhinagar,382855,2,0,0
24-10-2025,Gujarat,Gir Somnath,362268,1,1,0
24-10-2025,Gujarat,Gir Somnath,362725,1,0,0
24-10-2025,Gujarat,Jamnagar,360530,1,0,0
24-10-2025,Gujarat,Jamnagar,361011,2,0,0
24-10-2025,Gujarat,Jamnagar,361230,2,0,0
24-10-2025,Gujarat,Jamnagar,361280,1,0,0
24-10-2025,Gujarat,Jamnagar,361335,0,1,0
24-10-2025,Gujarat,Jamnagar,361347,1,0,0
24-10-2025,Gujarat,Jamnagar,361350,1,0,0
24-10-2025,Gujarat,Junagadh,362011,1,1,0
24-10-2025,Gujarat,Junagadh,362015,1,0,0
24-10-2025,Gujarat,Junagadh,362150,1,1,0
24-10-2025,Gujarat,Kachchh,370020,2,0,0
24-10-2025,Gujarat,Kachchh,370435,1,0,0
24-10-2025,Gujarat,Kachchh,370625,2,0,0
24-10-2025,Gujarat,Kachchh,370665,1,0,0
24-10-2025,Gujarat,Mahesana,382705,2,0,0
24-10-2025,Gujarat,Mahesana,382715,4,0,0
24-10-2025,Gujarat,Mahesana,384170,1,0,0
24-10-2025,Gujarat,Mahesana,384210,1,0,0
24-10-2025,Gujarat,Navsari,396360,1,0,0
24-10-2025,Gujarat,Navsari,396436,1,0,0
24-10-2025,Gujarat,Panchmahals,389240,1,0,0
24-10-2025,Gujarat,Panchmahals,389330,2,0,0
24-10-2025,Gujarat,Panchmahals,389350,2,0,0
24-10-2025,Gujarat,Patan,384255,1,0,0
24-10-2025,Gujarat,Patan,384275,1,0,0
24-10-2025,Gujarat,Porbandar,360570,1,0,0
24-10-2025,Gujarat,Porbandar,360579,1,0,0
24-10-2025,Gujarat,Porbandar,362230,0,1,0
24-10-2025,Gujarat,Rajkot,360001,2,1,0
24-10-2025,Gujarat,Rajkot,360002,6,1,0
24-10-2025,Gujarat,Rajkot,360020,2,0,0
24-10-2025,Gujarat,Rajkot,360022,1,1,0
24-10-2025,Gujarat,Rajkot,360311,5,2,0
19-10-2025,Andhra Pradesh,Prakasam,523185,1,0,0
19-10-2025,Andhra Pradesh,Prakasam,523190,1,0,0
19-10-2025,Andhra Pradesh,Prakasam,523246,1,0,0
19-10-2025,Andhra Pradesh,Prakasam,523252,1,0,0
19-10-2025,Andhra Pradesh,Prakasam,523254,3,0,0
19-10-2025,Andhra Pradesh,Prakasam,523265,1,0,0
19-10-2025,Andhra Pradesh,Prakasam,523292,2,0,0
19-10-2025,Andhra Pradesh,Prakasam,523334,1,0,0
19-10-2025,Andhra Pradesh,Prakasam,523367,2,0,0
19-10-2025,Andhra Pradesh,Prakasam,523371,1,0,0
19-10-2025,Andhra Pradesh,Rangareddi,500035,1,0,0
19-10-2025,Andhra Pradesh,Rangareddi,500039,1,0,0
19-10-2025,Andhra Pradesh,Rangareddi,500048,1,0,0
19-10-2025,Andhra Pradesh,Rangareddi,500052,1,0,0
19-10-2025,Andhra Pradesh,Rangareddi,500055,2,1,0
19-10-2025,Andhra Pradesh,Rangareddi,500097,1,0,0
19-10-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524302,0,7,0
19-10-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524307,1,0,0
19-10-2025,Andhra Pradesh,Sri Sathya Sai,515651,1,0,0
19-10-2025,Andhra Pradesh,Srikakulam,532168,1,0,0
19-10-2025,Andhra Pradesh,Srikakulam,532220,1,0,0
19-10-2025,Andhra Pradesh,Srikakulam,532443,1,0,0
19-10-2025,Andhra Pradesh,Srikakulam,532455,1,0,0
19-10-2025,Andhra Pradesh,Srikakulam,532457,1,0,0
19-10-2025,Andhra Pradesh,Tirupati,517501,2,0,0
19-10-2025,Andhra Pradesh,Tirupati,517507,1,2,0
19-10-2025,Andhra Pradesh,Tirupati,524132,1,1,0
19-10-2025,Andhra Pradesh,Visakhapatnam,530003,2,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,530009,1,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,530018,4,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,530027,3,1,0
19-10-2025,Andhra Pradesh,Visakhapatnam,530047,1,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,531026,1,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,531027,1,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,531030,2,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,531075,1,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,531116,3,0,0
19-10-2025,Andhra Pradesh,Visakhapatnam,531151,4,1,0
19-10-2025,Andhra Pradesh,Visakhapatnam,535273,1,0,0
19-10-2025,Andhra Pradesh,Vizianagaram,535005,2,0,0
19-10-2025,Andhra Pradesh,Vizianagaram,535216,1,0,0
19-10-2025,Andhra Pradesh,Vizianagaram,535250,2,0,0
19-10-2025,Andhra Pradesh,Vizianagaram,535526,2,0,0
19-10-2025,Andhra Pradesh,Vizianagaram,535547,1,0,0
19-10-2025,Andhra Pradesh,Warangal,506009,1,0,0
19-10-2025,Andhra Pradesh,Warangal,506101,1,0,0
24-10-2025,Andaman and Nicobar Islands,South Andaman,744102,1,0,0
24-10-2025,Andhra Pradesh,Alluri Sitharama Raju,507135,0,1,0
24-10-2025,Andhra Pradesh,Alluri Sitharama Raju,533483,1,1,0
24-10-2025,Andhra Pradesh,Anakapalli,531082,1,0,0
24-10-2025,Andhra Pradesh,Anantapur,515001,1,0,0
24-10-2025,Andhra Pradesh,Anantapur,515002,1,0,0
24-10-2025,Andhra Pradesh,Anantapur,515455,2,1,0
24-10-2025,Andhra Pradesh,Anantapur,515561,1,0,0
24-10-2025,Andhra Pradesh,Anantapur,515641,1,0,0
24-10-2025,Andhra Pradesh,Anantapur,515731,1,0,0
24-10-2025,Andhra Pradesh,Anantapur,515812,2,0,0
24-10-2025,Andhra Pradesh,Ananthapur,515286,1,0,0
24-10-2025,Andhra Pradesh,Ananthapur,515701,1,0,0
24-10-2025,Andhra Pradesh,Ananthapur,515761,2,0,0
24-10-2025,Andhra Pradesh,Ananthapur,515803,1,0,0
24-10-2025,Andhra Pradesh,Ananthapuramu,515301,1,0,0
24-10-2025,Andhra Pradesh,Ananthapuramu,515435,1,0,0
24-10-2025,Andhra Pradesh,Ananthapuramu,515641,1,0,0
24-10-2025,Andhra Pradesh,Ananthapuramu,515751,1,0,0
24-10-2025,Andhra Pradesh,Ananthapuramu,515863,1,0,0
24-10-2025,Andhra Pradesh,Ananthapuramu,515870,2,0,0
24-10-2025,Andhra Pradesh,Annamayya,516101,1,0,0
24-10-2025,Andhra Pradesh,Annamayya,517325,2,0,0
24-10-2025,Andhra Pradesh,Bapatla,522261,1,0,0
24-10-2025,Andhra Pradesh,Bapatla,523171,1,0,0
24-10-2025,Andhra Pradesh,Bapatla,523260,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517113,0,0,1
24-10-2025,Andhra Pradesh,Chittoor,517131,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517132,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517280,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517319,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517325,4,0,0
24-10-2025,Andhra Pradesh,Chittoor,517414,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517422,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517505,0,1,0
24-10-2025,Andhra Pradesh,Chittoor,517569,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517592,1,0,0
24-10-2025,Andhra Pradesh,Chittoor,517643,1,0,0
24-10-2025,Andhra Pradesh,Cuddapah,516001,6,2,0
24-10-2025,Andhra Pradesh,Cuddapah,516215,1,0,0
24-10-2025,Andhra Pradesh,Cuddapah,516268,2,0,0
24-10-2025,Andhra Pradesh,Cuddapah,516289,1,0,0
24-10-2025,Andhra Pradesh,Cuddapah,516390,1,1,0
24-10-2025,Andhra Pradesh,Cuddapah,516431,1,0,0
24-10-2025,Andhra Pradesh,Cuddapah,516434,1,1,0
24-10-2025,Andhra Pradesh,East Godavari,533005,3,0,0
24-10-2025,Andhra Pradesh,East Godavari,533105,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533124,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533237,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533244,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533249,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533274,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533292,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533401,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533430,2,0,0
24-10-2025,Andhra Pradesh,East Godavari,533447,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533450,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,533483,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,534330,1,0,0
24-10-2025,Andhra Pradesh,East Godavari,534341,1,0,0
24-10-2025,Andhra Pradesh,Eluru,534001,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522004,5,0,0
24-10-2025,Andhra Pradesh,Guntur,522005,1,4,0
24-10-2025,Andhra Pradesh,Guntur,522016,2,0,0
24-10-2025,Andhra Pradesh,Guntur,522018,2,0,0
24-10-2025,Andhra Pradesh,Guntur,522101,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522124,4,1,0
24-10-2025,Andhra Pradesh,Guntur,522301,0,1,0
24-10-2025,Andhra Pradesh,Guntur,522306,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522309,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522421,0,1,0
24-10-2025,Andhra Pradesh,Guntur,522437,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522529,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522601,6,1,0
24-10-2025,Andhra Pradesh,Guntur,522614,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522615,3,0,0
24-10-2025,Andhra Pradesh,Guntur,522617,1,0,0
24-10-2025,Andhra Pradesh,Guntur,522659,1,2,0
24-10-2025,Andhra Pradesh,Guntur,522663,2,0,0
24-10-2025,Andhra Pradesh,Hyderabad,500067,1,2,0
24-10-2025,Andhra Pradesh,Kakinada,533002,1,0,0
24-10-2025,Andhra Pradesh,Kakinada,533005,5,0,0
24-10-2025,Andhra Pradesh,Karim Nagar,505301,1,0,0
24-10-2025,Andhra Pradesh,Karim Nagar,505326,1,0,0
24-10-2025,Andhra Pradesh,Khammam,507168,2,0,0
24-10-2025,Andhra Pradesh,Khammam,507182,2,0,0
24-10-2025,Andhra Pradesh,Khammam,507303,1,0,0
24-10-2025,Andhra Pradesh,Krishna,520012,4,0,0
24-10-2025,Andhra Pradesh,Krishna,520015,4,0,0
24-10-2025,Andhra Pradesh,Krishna,521136,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521165,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521181,0,1,0
24-10-2025,Andhra Pradesh,Krishna,521190,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521211,2,0,0
24-10-2025,Andhra Pradesh,Krishna,521235,3,0,0
24-10-2025,Andhra Pradesh,Krishna,521356,1,0,0
24-10-2025,Andhra Pradesh,Krishna,521401,1,0,0
24-10-2025,Andhra Pradesh,Kurnool,518001,3,0,0
24-10-2025,Andhra Pradesh,Kurnool,518006,1,0,0
24-10-2025,Andhra Pradesh,Kurnool,518101,1,0,0
24-10-2025,Andhra Pradesh,Kurnool,518112,4,0,0
24-10-2025,Andhra Pradesh,Kurnool,518217,1,0,0
24-10-2025,Andhra Pradesh,Kurnool,518220,2,0,0
24-10-2025,Andhra Pradesh,Kurnool,518222,4,0,0
24-10-2025,Andhra Pradesh,Kurnool,518411,2,0,0
24-10-2025,Andhra Pradesh,Kurnool,518501,5,0,0
24-10-2025,Andhra Pradesh,Mahabub Nagar,509129,0,1,0
24-10-2025,Andhra Pradesh,Mahabub Nagar,509135,1,0,0
24-10-2025,Andhra Pradesh,Mahabub Nagar,509408,1,0,0
24-10-2025,Andhra Pradesh,Medak,502102,1,0,0
24-10-2025,Andhra Pradesh,Medak,502295,1,0,0
24-10-2025,Andhra Pradesh,Medak,502375,0,1,0
24-10-2025,Andhra Pradesh,N. T. R,520001,0,1,0
